"","id","target"
"146",566,30.9466016953253
"147",574,30.50527360859
"148",577,30.0047253382619
"149",579,32.6449192851253
"150",585,32.5999288865203
"151",586,30.9867250902778
"152",588,35.4613419791041
"153",590,31.6622936997772
"154",592,28.7655103425758
"155",593,30.070093629284
"156",594,31.3753422874118
"157",595,31.142442006451
"158",597,30.2671609707311
"159",598,30.7847200176119
"160",600,31.179429268988
"161",603,29.5128914987589
"162",611,29.4171985098246
"163",616,30.765264913241
"164",621,32.415424257632
"165",622,29.6448650452779
"166",626,30.355196291026
"167",627,30.5281433111796
"168",636,30.6286995844038
"169",647,31.8960967781523
"170",651,33.2810479408647
"171",654,29.6105720608595
"172",655,29.1377099233546
"173",656,31.296600127692
"174",658,30.4614570616734
"175",659,31.3300616958904
"176",668,32.8547674739854
"177",671,32.192999155076
"178",677,31.6731130310148
"179",678,32.5978926896176
"180",683,31.1919078625502
"181",685,31.4188976358331
"182",687,31.739711653988
"183",694,30.839569330238
"184",702,32.6714394350641
"185",703,31.0696880404409
"186",704,33.0633627098638
"187",706,30.9487748518503
"188",709,30.5987963912248
"189",712,31.3105739765865
"190",714,44.2471589568222
"191",715,37.5237154597852
"192",720,35.6007356156492
"193",724,30.1704894725841
"194",725,30.9296847143698
"195",726,30.0929892740381
"196",731,30.0963698066307
"197",745,31.233878375168
"198",748,30.1388570543744
"199",754,29.5605394133028
"200",755,34.3513774330018
"201",759,31.5039882594464
"202",763,30.3207920223188
"203",764,34.7572215966421
"204",767,32.0670130257076
"205",770,33.6657468618094
"206",772,30.1634551959603
"207",782,30.2634072717739
"208",811,33.7203404864417
"209",815,30.8883941724728
"210",821,29.3152000190479
"211",822,31.9717957010717
"212",826,30.4798207645151
"213",838,32.5329047038311
"214",839,31.8723527356125
"215",842,29.7898101837106
"216",848,30.6561693991293
"217",864,31.3601576430139
"218",879,30.4658614305339
"219",888,33.1704914158989
"220",891,32.5873409509704
"221",892,31.0639519893602
"222",896,33.0749176776401
"223",900,29.9654819587204
"224",902,30.6915481728166
"225",905,31.5025155423094
"226",906,30.2538189833756
"227",911,30.1957441790755
"228",912,31.048321499831
"229",913,30.0396853699343
"230",915,31.1754259164069
"231",922,29.0648626790469
"232",924,36.7635477321781
"233",930,31.3240585342341
"234",933,30.4711936603794
"235",938,30.7367697984718
"236",944,30.5022501973417
"237",953,30.6264551922166
"238",958,33.7521095044031
"239",961,31.6991136429534
"240",962,32.0103010430258
"241",970,31.1882442126472
"242",977,31.898112996093
"243",980,30.3930691711989
"244",981,30.8092295145704
"245",984,31.3394569763047
"246",992,39.8785694168756
"247",993,29.4840030431445
"248",995,30.6218710490624
"249",1000,36.4177415266103
"250",1003,35.7231188967477
"251",1007,32.5965769294
"252",1009,29.3631963382035
"253",1016,31.8538601609739
"254",1018,30.669026854527
"255",1022,32.9507553563642
"256",1031,30.5919774544948
"257",1035,29.9365929161213
"258",1040,29.6363505172998
"259",1041,30.3386665519127
"260",1045,29.3427924315818
"261",1058,31.2149411400595
"262",1059,31.1211272551388
"263",1070,30.3679440768823
"264",1072,32.7657457581161
"265",1073,31.4472562756092
"266",1074,30.3317630561781
"267",1075,30.4291411268336
"268",1077,30.1523663204042
"269",1078,30.9924960643322
"270",1081,32.2908359771877
"271",1083,29.518508232058
"272",1086,40.8721626031954
"273",1087,29.6887242546283
"274",1097,33.7342902880898
"275",1100,29.6513773910644
"276",1104,30.4236999563076
"277",1109,30.0759886341836
"278",1110,31.8784083610762
"279",1122,30.014690152088
"280",1128,31.07500435617
"281",1129,36.0228555938404
"282",1134,30.3882889700781
"283",1138,30.4556302106603
"284",1139,38.4819622485163
"285",1145,31.2927349578318
"286",1149,36.6784019894971
"287",1150,33.3327078142398
"288",1159,31.2673217643668
"289",1162,35.4732941843733
"290",1164,30.5843763124352
"291",1166,27.2468326610375
"292",1180,32.7759240509732
"293",1185,30.4776426020406
"294",1187,30.4051853024031
"295",1192,29.8266514778895
"296",1193,34.1242404007596
"297",1199,30.9229281984567
"298",1202,31.8674482735856
"299",1205,30.2540748900128
"300",1206,30.1215166430011
"301",1207,29.4956568779507
"302",1213,32.2451536680167
"303",1215,36.2323620061325
"304",1219,29.1639319268165
"305",1221,30.295650919386
"306",1222,32.9765302259047
"307",1228,31.5688429173322
"308",1229,31.4672842853121
"309",1230,30.7991957134303
"310",1233,32.3133600999777
"311",1235,31.5056991180949
"312",1250,31.498135798303
"313",1253,31.6698565044172
"314",1268,30.1641931662089
"315",1275,35.8846186660291
"316",1277,29.8571613004581
"317",1280,35.5574059507567
"318",1283,30.6106311538385
"319",1291,30.086082044484
"320",1298,30.7356415614828
"321",1299,30.8966666761305
"322",1301,31.9731023040144
"323",1302,30.3819412091749
"324",1304,30.7769971801959
"325",1305,35.473284913509
"326",1310,31.6698695439279
"327",1318,30.1045366814682
"328",1321,29.8537301740615
"329",1327,31.2537205834173
"330",1336,29.9130616529825
"331",1342,30.4467998594916
"332",1343,31.9109109706482
"333",1347,34.678851135106
"334",1350,29.3772550769112
"335",1353,31.2685860635878
"336",1355,29.326303866073
"337",1359,31.188139876603
"338",1361,32.4337838921604
"339",1364,29.5922912030287
"340",1365,30.1110010253028
"341",1368,30.2963019598354
"342",1369,30.7461328347001
"343",1372,29.7716588787695
"344",1373,30.8793108735381
"345",1376,32.8610880041212
"346",1377,29.9894344554435
"347",1401,30.5079981031459
"348",1402,33.5374739509262
"349",1403,30.8690566790058
"350",1406,29.673636411148
"351",1407,30.2288573782325
"352",1412,32.5740354212286
"353",1413,31.6093814495296
"354",1418,43.1243819773187
"355",1421,34.4298750171386
"356",1422,30.7439923385514
"357",1435,30.2605293360207
"358",1437,31.5112378506369
"359",1439,31.2090005946932
"360",1452,31.7041530696843
"361",1458,30.1940713769584
"362",1461,30.1312369399197
"363",1462,36.1728846176527
"364",1478,31.4920860055797
"365",1480,31.2342910725122
"366",1483,31.7433978889423
"367",1486,31.3472208953946
"368",1488,30.5218263136246
"369",1491,32.7861373940385
"370",1495,30.7115202131978
"371",1496,30.973108687004
"372",1501,30.1698390270873
"373",1503,35.9563767033628
"374",1506,30.6438463072127
"375",1508,31.5142973908558
"376",1513,30.1671462427584
"377",1520,30.6213760446463
"378",1530,41.7911075892504
"379",1535,30.5029763475518
"380",1542,30.9654938821038
"381",1546,30.6208001327244
"382",1550,31.4527116325884
"383",1553,31.3251488622212
"384",1556,31.6298887724878
"385",1563,31.3595067497408
"386",1568,30.2893456138849
"387",1569,32.3100306139683
"388",1572,29.4174696397984
"389",1574,29.9849065596282
"390",1575,30.4020594214049
"391",1577,31.0219219088214
"392",1578,33.5457845028036
"393",1582,33.1120149460069
"394",1586,31.0292504238729
"395",1606,31.6279505088445
"396",1607,30.5849133604862
"397",1609,31.2672177481362
"398",1613,33.935734897388
"399",1614,29.026860083701
"400",1615,30.3314260002698
"401",1617,30.261556324265
"402",1630,31.6426836832373
"403",1640,31.3602903711053
"404",1648,31.5589982237142
"405",1649,29.4494024620977
"406",1650,30.1883803222884
"407",1652,31.814739440487
"408",1654,30.6112547784986
"409",1656,34.9481421999692
"410",1657,33.6788103734205
"411",1664,31.3726624288429
"412",1672,29.9590693694563
"413",1679,32.7385507906677
"414",1684,32.6052906370491
"415",1695,30.3982522707232
"416",1696,29.7008902636615
"417",1699,31.64745532965
"418",1707,29.5796810017268
"419",1714,30.0334323540188
"420",1715,32.3845773876866
"421",1721,30.3647425152203
"422",1724,30.166257715043
"423",1726,31.0070725632696
"424",1730,30.1353455292085
"425",1731,31.8367394756639
"426",1733,29.7306574697942
"427",1735,29.420100257197
"428",1741,29.4149913266421
"429",1742,38.5995322753774
"430",1743,31.62893949145
"431",1750,30.2075722414888
"432",1754,34.7677084381619
"433",1766,31.9112182414489
"434",1777,33.6428836499131
"435",1782,30.0259454285063
"436",1784,29.0040745966315
"437",1787,31.2142949657692
"438",1788,31.1640426103254
"439",1792,29.959126801944
"440",1794,29.6761896205724
"441",1802,32.0408405046868
"442",1806,33.0381757251965
"443",1807,33.0520751708065
"444",1810,31.5360591833275
"445",1817,31.1625083521162
"446",1822,32.6408374053873
"447",1825,28.1613666600701
"448",1829,31.7762125210669
"449",1834,29.8378782550323
"450",1842,30.7523220143059
"451",1849,30.6948813476826
"452",1851,33.6611871528085
"453",1868,34.0384973088387
"454",1870,30.3518499878812
"455",1871,30.5476151381392
"456",1872,31.5282352711408
"457",1875,44.3254720595695
"458",1882,30.8087933095126
"459",1884,30.1867067270412
"460",1890,29.7697724898624
"461",1894,37.0139381010606
"462",1897,31.3428348120319
"463",1898,36.7750301029207
"464",1903,31.3515687387387
"465",1907,32.5948038056712
"466",1908,30.5002629877902
"467",1920,30.1173584789241
"468",1923,31.2544568958869
"469",1936,30.1907289879079
"470",1938,31.1741582929245
"471",1940,33.4415466912412
"472",1941,31.825890063021
"473",1945,29.9070201843988
"474",1949,30.8854296625123
"475",1953,31.4294185849284
"476",1954,31.2691741543516
"477",1956,35.6181893190694
"478",1960,30.1528403038263
"479",1962,33.5825993860287
"480",1966,29.8694203689237
"481",1968,30.5264028542239
"482",1969,30.3746225419124
"483",1978,29.8830442820732
"484",1979,30.9812887915671
"485",1987,37.648431760909
"486",1991,30.9254251688859
"487",1995,30.0811565719847
"488",1996,30.8503675575919
"489",1997,36.1079161118063
"490",1998,34.2886082705076
"491",1999,40.586807314273
"492",2007,31.2926827964171
"493",2016,32.1349801413816
"494",2018,31.1907717432182
"495",2027,33.9929621378171
"496",2035,31.2596921037006
"497",2036,31.4312011612726
"498",2037,31.7764315590502
"499",2041,30.2105074716245
"500",2042,30.4171188574863
"501",2046,31.3277396516285
"502",2050,30.2779257954959
"503",2054,31.2019689767388
"504",2057,30.8566513921036
"505",2059,32.7993927047979
"506",2060,30.2972716135511
"507",2061,30.6580166839078
"508",2063,30.5381383692174
"509",2069,28.9914249949612
"510",2074,30.4266316854088
"511",2076,30.0456868940692
"512",2085,30.4733866462838
"513",2086,28.6557195321642
"514",2093,30.4286539575276
"515",2102,29.4871007577491
"516",2103,33.1442750511886
"517",2109,30.2745636146671
"518",2111,33.0689510927049
"519",2131,29.8736529210367
"520",2133,31.5626837826544
"521",2137,34.4914016767257
"522",2140,30.9699828115209
"523",2144,30.2963735911099
"524",2150,29.9038661645757
"525",2154,30.5618459655598
"526",2158,31.5464765723773
"527",2161,29.313201636083
"528",2164,30.1071203027167
"529",2170,30.4710817747006
"530",2173,28.5760053980791
"531",2182,29.6633823157341
"532",2185,29.8849218475849
"533",2186,31.2885030023765
"534",2190,29.7677297944557
"535",2191,29.7235446129203
"536",2193,30.7561786088594
"537",2205,36.1282439040248
"538",2206,30.4128316149961
"539",2207,29.9075384173999
"540",2209,39.9913111239846
"541",2210,35.9099982716625
"542",2217,31.554150825719
"543",2220,32.3488333990193
"544",2224,30.1938769205508
"545",2225,30.1136365450519
"546",2228,30.7981167033039
"547",2242,30.2452188094946
"548",2247,31.4276116819635
"549",2257,30.6563059319724
"550",2267,30.0219877814618
"551",2269,32.6923146395397
"552",2271,36.670261884213
"553",2272,29.5247843448481
"554",2275,29.9818974574851
"555",2280,31.23403399222
"556",2284,30.4771581980735
"557",2286,31.3223093956999
"558",2289,31.6973111600395
"559",2290,31.9895308493049
"560",2293,31.5363207697605
"561",2305,31.0547484830904
"562",2306,31.7615402268191
"563",2311,31.7518504470177
"564",2313,31.0928212200492
"565",2314,30.5260962043301
"566",2324,32.6044790727275
"567",2325,30.8004740164922
"568",2330,32.4696166822894
"569",2332,31.2571208078985
"570",2334,31.4550713903755
"571",2337,30.9457251198816
"572",2342,31.3316889382589
"573",2344,39.4131028789187
"574",2351,38.1039816920654
"575",2355,31.7859626100455
"576",2357,30.271773640268
"577",2358,31.4584112676629
"578",2360,30.5122605200187
"579",2362,30.7721791951861
"580",2364,30.5761067367851
"581",2366,30.0893636873418
"582",2373,29.5552014456256
"583",2384,31.4187867415538
"584",2389,40.875056279598
"585",2400,30.7655467088136
"586",2412,30.6740104907628
"587",2414,29.8939386821377
"588",2416,31.0272301972651
"589",2421,30.7755196245417
"590",2427,31.6963330219755
"591",2429,35.7797913626311
"592",2430,31.668775006571
"593",2432,29.2445969442767
"594",2439,31.6284576918739
"595",2440,30.4544361768292
"596",2446,30.1289187585732
"597",2448,30.002998820633
"598",2449,30.4314556738282
"599",2453,29.4805983513095
"600",2460,31.2783210783485
"601",2462,30.9529335644938
"602",2465,36.3242398513079
"603",2466,39.3935018798594
"604",2471,30.2023405557014
"605",2474,32.1872795264121
"606",2477,30.9774055277864
"607",2478,31.3337034233894
"608",2489,31.0207768861549
"609",2492,29.0860371154571
"610",2494,31.1944061800018
"611",2499,31.016126708216
"612",2505,29.0550025371045
"613",2507,29.1456993785603
"614",2515,29.8372246693843
"615",2517,38.4939060473279
"616",2526,31.5962305267351
"617",2528,32.7639328150282
"618",2530,33.9761761179547
"619",2531,36.0463593582318
"620",2537,30.5215944797029
"621",2540,30.1003455625058
"622",2542,32.3770313385562
"623",2547,29.829245475919
"624",2559,31.6625142780994
"625",2560,30.3475583243955
"626",2562,30.219794800737
"627",2565,35.8686675701769
"628",2567,31.0848956681727
"629",2575,27.5893190086642
"630",2579,34.0174112550358
"631",2580,37.5594294350297
"632",2581,29.9846163027548
"633",2595,30.1055947968709
"634",2600,31.1390829183023
"635",2602,30.5394049683123
"636",2605,31.1813233655591
"637",2608,30.2103860423826
"638",2631,30.8892147528062
"639",2632,33.3869171116032
"640",2633,33.5402494053892
"641",2635,32.2344425701315
"642",2641,31.0860076145806
"643",2646,33.4317235265529
"644",2659,30.8503935886378
"645",2671,31.6329103866841
"646",2672,30.5380522971034
"647",2677,31.2344998612383
"648",2681,31.3592534852182
"649",2685,30.5548879021014
"650",2686,30.5936934603982
"651",2689,32.3820068858346
"652",2690,34.8115912547927
"653",2691,33.7274264486978
"654",2692,28.9057530254339
"655",2697,33.16414046645
"656",2701,30.3975358652342
"657",2702,30.3183605838863
"658",2703,29.9939829377399
"659",2705,32.7801935266478
"660",2712,30.3271905899974
"661",2714,29.9766258640509
"662",2717,31.3484181883595
"663",2720,31.7845035544484
"664",2722,31.829734540706
"665",2724,39.0776516797996
"666",2728,31.1119955857298
"667",2729,31.7102197154698
"668",2734,31.4942669547799
"669",2746,30.64104241059
"670",2748,31.0464912162925
"671",2754,30.8736053233349
"672",2756,31.2457221392166
"673",2768,47.2889507716767
"674",2776,30.2677318779012
"675",2777,31.0726265933864
"676",2789,30.3351534730742
"677",2790,30.5709391859047
"678",2791,31.5836323926985
"679",2803,29.6984187277889
"680",2804,30.1887766276234
"681",2809,32.8224438900623
"682",2816,30.9908487037765
"683",2817,29.2649824806925
"684",2820,30.7117188843144
"685",2822,30.6102763199021
"686",2823,30.054575532351
"687",2825,31.3230057904162
"688",2828,32.0708705272972
"689",2829,30.0819118978197
"690",2833,36.5306807960983
"691",2834,29.6927238297021
"692",2836,30.8088360008615
"693",2843,30.7970857948747
"694",2844,31.5247059443401
"695",2846,32.2703078870712
"696",2847,29.4544788105591
"697",2850,30.0760417849817
"698",2858,28.9269798252692
"699",2868,30.397589622089
"700",2885,30.3439082959804
"701",2886,33.5140746684434
"702",2887,30.8513272887441
"703",2889,29.2960815078286
"704",2892,30.1042425592847
"705",2899,31.0888026488498
"706",2901,36.6716478805512
"707",2904,30.5268996199132
"708",2907,30.183216195462
"709",2910,36.7759969130418
"710",2912,30.2825164341022
"711",2913,35.3804942547059
"712",2918,33.2553844480051
"713",2921,31.026894743714
"714",2922,30.4099244571752
"715",2925,30.441902911956
"716",2926,36.6810195691522
"717",2927,31.8595321139287
"718",2928,31.9812154861458
"719",2929,29.1546128477851
"720",2933,31.2630288731312
"721",2936,30.458506374342
"722",2937,30.6520868133296
"723",2939,31.2432938600304
"724",2941,31.2334046251364
"725",2951,30.3546214192929
"726",2962,31.262223361587
"727",2965,30.6783211241779
"728",2970,30.8978600662702
"729",2971,31.2571349218943
"730",2974,30.5306736130863
"731",2976,31.4343843734438
"732",2977,30.5190447493403
"733",2980,31.2570371391088
"734",2983,33.765862609376
"735",2984,30.8932435772105
"736",2987,30.3501942068054
"737",2988,30.2790597204284
"738",2989,31.3443333500163
"739",2990,32.406988405007
"740",2998,29.6640153236578
"741",3001,30.0413529435345
"742",3006,31.2346401631919
"743",3009,36.9593819561243
"744",3010,33.1555087044168
"745",3015,29.2589967438144
"746",3020,31.918492910419
"747",3024,30.1275297421702
"748",3027,36.5886169903987
"749",3032,30.441864496211
"750",3033,31.641390931605
"751",3037,32.6362675700987
"752",3040,30.3110070377992
"753",3046,30.7867679865758
"754",3048,38.4523985917575
"755",3051,34.1119223885323
"756",3054,31.1241681549486
"757",3057,33.7401155243918
"758",3063,30.3854020943974
"759",3066,30.6978618049059
"760",3069,32.206218983046
"761",3072,29.6561454188646
"762",3073,32.1371650964136
"763",3077,29.1837446471499
"764",3083,29.6825483006883
"765",3085,36.3311989036786
"766",3095,30.0863759057467
"767",3096,28.6985282683868
"768",3112,32.4830848055536
"769",3114,36.6798588382135
"770",3121,30.906336181456
"771",3124,29.8260240804926
"772",3125,30.6733399087433
"773",3126,30.3225369163927
"774",3128,30.9167936734006
"775",3130,30.3651623709283
"776",3131,32.9372781360072
"777",3132,31.4428907337823
"778",3139,32.9268673102998
"779",3141,30.7300043641191
"780",3143,31.0398669571555
"781",3145,31.0491937789787
"782",3147,30.8261660581757
"783",3153,33.0151745674056
"784",3157,32.1779593606825
"785",3159,34.4220569861655
"786",3162,31.704175454886
"787",3165,35.1130302941633
"788",3171,34.4710004546389
"789",3172,30.3744595810224
"790",3173,30.4359917195639
"791",3176,30.1945413795975
"792",3190,31.0038024887386
"793",3200,29.4645065608046
"794",3211,33.9994089089035
"795",3214,30.0511735836347
"796",3215,30.8015712913199
"797",3217,31.7039319107919
"798",3219,29.4066886992674
"799",3220,34.1968896990113
"800",3221,35.2272748732587
"801",3223,30.3821567068279
"802",3224,29.5079427340749
"803",3227,30.7950449504461
"804",3234,30.1140013014273
"805",3235,34.4403036582069
"806",3236,30.5209289707783
"807",3245,29.8411940278292
"808",3248,28.7825567658599
"809",3249,33.3784777081551
"810",3258,30.546192258973
"811",3260,30.6712392854059
"812",3263,33.5895176332852
"813",3264,31.1376614528606
"814",3266,33.6307872698313
"815",3273,33.6582764527824
"816",3274,28.9626245417716
"817",3276,30.5023076834078
"818",3277,39.6767643022067
"819",3281,30.8791069186006
"820",3285,36.4949779717011
"821",3292,36.4423243961061
"822",3296,39.7523786550691
"823",3297,31.3392686808523
"824",3301,29.4609075729507
"825",3308,30.3617422165517
"826",3310,30.5118778651448
"827",3314,29.7574793674448
"828",3319,30.8275624550254
"829",3325,30.7744098853298
"830",3327,30.3468386746407
"831",3329,31.2358307330722
"832",3334,30.5744680730917
"833",3335,30.8508312177378
"834",3339,31.4930807652448
"835",3343,31.2401051070702
"836",3349,30.2035106479403
"837",3353,32.9299639232907
"838",3355,30.2292922068951
"839",3356,30.3642940701013
"840",3358,30.712732439257
"841",3361,30.8165254681893
"842",3365,30.2154926682673
"843",3367,30.3599009487386
"844",3372,36.4029695983609
"845",3375,30.4225825779
"846",3378,32.1938148901318
"847",3393,31.6192606717601
"848",3394,29.6396313776114
"849",3396,30.1679407924583
"850",3402,33.6107560346367
"851",3406,28.5057195629047
"852",3407,30.8201174976067
"853",3408,30.5398588613117
"854",3412,30.5962794027024
"855",3413,31.6050525432655
"856",3423,31.1569180196701
"857",3424,30.788506166372
"858",3428,36.7626209539399
"859",3442,30.486898429411
"860",3448,31.4230920712207
"861",3456,31.4571913928527
"862",3458,39.8234204254668
"863",3466,30.6384962838517
"864",3473,32.7241872483775
"865",3480,30.4744497944355
"866",3487,30.1118797600423
"867",3488,31.5220784483093
"868",3490,31.3810917455673
"869",3491,35.7056071981995
"870",3494,31.8531814437542
"871",3505,31.0826276784957
"872",3506,31.499823693556
"873",3507,30.2125728014904
"874",3509,30.7988605519658
"875",3517,31.4255533938873
"876",3523,31.2969870761158
"877",3524,32.3767636072082
"878",3529,31.3944077550475
"879",3530,30.6796005417703
"880",3532,30.5128069305869
"881",3543,31.8459881639325
"882",3546,32.9437797822528
"883",3550,31.0868132294259
"884",3555,30.7633480193748
"885",3556,30.6724258588112
"886",3564,31.2093340603296
"887",3566,31.4935299023693
"888",3573,30.4529480665979
"889",3578,31.0233407758549
"890",3583,35.379376738267
"891",3584,29.7229433549639
"892",3589,33.4151449540389
"893",3591,30.359294232943
"894",3592,28.8838413014376
"895",3593,31.2159108756201
"896",3595,36.3430773738145
"897",3608,29.6396364912579
"898",3614,31.0315110498021
"899",3618,30.3258735789114
"900",3632,30.4549513076924
"901",3638,30.1579052005872
"902",3640,30.5940831248578
"903",3656,31.618342300715
"904",3658,30.1982125349516
"905",3661,30.8588513015077
"906",3663,36.0117507049632
"907",3665,31.4296493741013
"908",3675,29.7836065244227
"909",3677,29.4623121274267
"910",3681,30.8852251190805
"911",3690,36.8333723242398
"912",3694,29.3970992972312
"913",3697,30.0009872562486
"914",3699,30.8484085458071
"915",3700,30.1322441501096
"916",3708,30.3278342387214
"917",3709,33.8034670365273
"918",3710,30.042785873864
"919",3713,31.7245491416366
"920",3721,35.09145399519
"921",3724,29.3561324995738
"922",3727,30.2963147839555
"923",3728,31.538708287949
"924",3732,29.4949902799931
"925",3735,28.3237259940902
"926",3737,31.0280019430161
"927",3740,31.1102592519987
"928",3746,31.9348899954811
"929",3749,29.8981412848076
"930",3750,28.545968470152
"931",3753,31.8588349439191
"932",3756,31.9199127872386
"933",3761,30.8940781588768
"934",3769,33.2637386382547
"935",3772,30.8625373220844
"936",3775,30.6047988889258
"937",3782,31.0161696601977
"938",3793,32.7791906138232
"939",3796,40.6435955127413
"940",3801,39.9357503711753
"941",3805,31.069565047928
"942",3811,36.455974203123
"943",3819,31.2442529879256
"944",3820,29.7341944620082
"945",3823,30.799025881858
"946",3828,30.1968865203066
"947",3838,30.3547165130895
"948",3843,36.6590995066193
"949",3848,31.1964782018604
"950",3850,33.246800639757
"951",3853,31.8569605103015
"952",3856,33.3253581181921
"953",3860,33.1470740261907
"954",3864,31.8022811818066
"955",3865,39.9355752617748
"956",3866,30.1799835303913
"957",3867,30.5182227258339
"958",3868,36.3758934723037
"959",3869,29.9250855160234
"960",3870,31.3249987611044
"961",3877,33.1538860304881
"962",3878,30.381734030499
"963",3887,31.6105439638928
"964",3888,30.4492494865417
"965",3889,30.063733927574
"966",3893,29.9761000550456
"967",3895,31.1708231741618
"968",3899,31.1293111860576
"969",3900,30.731404222896
"970",3902,30.7162617615941
"971",3908,31.0964569446343
"972",3912,31.9453582338633
"973",3913,33.0067965834347
"974",3915,34.2044117198139
"975",3916,32.6051443265577
"976",3917,32.374596588633
"977",3918,30.5443668735718
"978",3921,30.8242334907878
"979",3923,33.9977512453158
"980",3936,30.3501558735832
"981",3937,30.2115041908266
"982",3941,33.7789331496542
"983",3942,30.8428020521292
"984",3943,41.337546899084
"985",3946,30.1377887426478
"986",3947,30.1182262072506
"987",3950,32.2633436298389
"988",3957,40.0554901048395
"989",3959,31.7253213191772
"990",3963,29.7296418897682
"991",3964,29.8960897208969
"992",3972,31.5188792689194
"993",3973,30.3816585120284
"994",3976,30.6098934076387
"995",3985,29.297146770949
"996",3995,33.4252001933932
"997",4000,29.8212722537818
"998",4002,31.3936855674532
"999",4004,30.4793176719554
"1000",4007,33.4457146139772
"1001",4010,36.7350192355933
"1002",4014,31.2282069815211
"1003",4018,32.0536286255901
"1004",4025,31.7822635534246
"1005",4028,29.4126040969914
"1006",4029,31.2475752007995
"1007",4030,29.9816717427396
"1008",4032,35.3946314750852
"1009",4038,31.8001586687167
"1010",4053,41.6146798889046
"1011",4056,35.7952689421842
"1012",4059,31.2408264169332
"1013",4061,31.649446278562
"1014",4063,29.3399169109542
"1015",4072,29.2595237263335
"1016",4083,30.4418092613772
"1017",4085,31.5181565923052
"1018",4086,28.7741913555003
"1019",4088,31.2294214038551
"1020",4093,33.9221771953426
"1021",4096,31.0568281586844
"1022",4097,29.278583840161
